clip_id,audio_path,language,is_native,accent_region,age,gender,sentence,speaker_id,duration_sec,sample_rate,augmented,aug_type,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,spectral_rolloff,silence_ratio,energy_band_1,energy_band_2,energy_band_3,energy_band_4,energy_band_5,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_1_mean,delta_mfcc_2_mean,delta_mfcc_3_mean,delta_mfcc_4_mean,delta_mfcc_5_mean,delta_mfcc_6_mean,delta_mfcc_7_mean,delta_mfcc_8_mean,delta_mfcc_9_mean,delta_mfcc_10_mean,delta_mfcc_11_mean,delta_mfcc_12_mean,delta_mfcc_13_mean,chroma_mean,chroma_std,mel_mean,mel_std,f0_mean,f0_std,voiced_fraction,spectral_contrast_mean,tempo
es_000019_aug3,accent_dataset_output/audio_augmented/es_000019_aug3.wav,es,0,anglophone,unknown,unknown,de haberlo hecho así no me hubiera visto reducido á ser un mero corderillo correteando frente á su c,8882,10.0,16000,True,degraded_codec,0.127958,0.106513,238.9,295.91,327.9,0.2807,0.744972,0.231591,0.019355,0.003299,0.000782,-201.9456,54.666,84.1326,41.6325,24.3456,21.6596,22.0426,22.7882,15.9695,12.4546,-3.8975,14.1178,-0.02,12.0395,5.3313,9.1074,-2.1289,12.0481,-5.9302,9.4802,-7.3072,6.5145,-8.4672,8.2931,-4.3368,6.8734,0.35,0.2786,0.0626,-0.001,-0.0124,0.0244,0.0529,-0.0041,-0.0403,-0.008,0.0019,0.0076,0.0132,0.3867,0.328,-48.0482,12.615,120.2,23.37,0.9521,16.349,78.12
pl_000119,accent_dataset_output/audio_original/pl_000119.wav,pl,1,unknown,unknown,unknown,zasypiał smaczno po pracach bez trwogi strudzony rolnik w miernej swojej chacie nie straszył sędzia ,6892,10.0,16000,False,original,0.157572,0.149632,447.77,602.32,600.0,0.3052,0.532358,0.392847,0.051275,0.014104,0.009417,-204.4964,118.8467,92.4069,69.7482,20.9148,39.8758,44.5231,36.6362,-15.3185,22.9602,-12.8024,18.9899,-3.0717,16.724,-4.5672,17.7825,-15.2262,14.2572,-11.936,13.2727,-11.8852,10.3345,-5.9629,9.317,-1.6373,9.989,1.3628,0.4883,-0.1085,-0.0366,-0.1039,0.0421,0.0407,0.0355,-0.0412,-0.0519,0.0488,-0.0686,0.0149,0.3532,0.3136,-43.9868,18.751,135.91,18.4,0.6677,18.8736,89.29
pt_000136_aug3,accent_dataset_output/audio_augmented/pt_000136_aug3.wav,pt,1,lisbon,unknown,unknown,por ellas tudo se baralha toda a humanidade parece sem raizes na terra passando como si estivesse pa,12249,10.0,16000,True,degraded_codec,0.046052,0.147629,785.88,561.75,1153.3,0.2086,0.127129,0.505395,0.313767,0.05242,0.001289,-227.4462,32.1709,101.7675,18.3686,-60.6945,17.7175,37.1881,14.856,-28.6144,10.1311,7.6372,11.9824,-14.8073,6.6835,5.6867,8.0052,-9.7656,7.2238,3.2758,5.6816,-7.1339,6.0454,-2.4029,6.5638,-4.3424,6.1783,0.1562,0.1478,0.0028,-0.0088,-0.0117,-0.0394,-0.0203,-0.0249,0.0134,0.0301,0.02,0.0139,0.0168,0.4429,0.3425,-40.7877,13.4554,250.21,76.26,0.7476,22.961,117.19
es_000027_aug2,accent_dataset_output/audio_augmented/es_000027_aug2.wav,es,0,anglophone,unknown,unknown,los seis sabandijas estaban sentados á proa refunfuñando á la sombra de una vela hacia la playa podí,8882,10.0,16000,True,pitch_time_shift,0.152552,0.131507,359.14,867.77,463.0,0.2945,0.778859,0.155297,0.038362,0.012774,0.014708,-240.3702,122.9024,104.3666,62.1624,18.2995,38.9965,19.6544,26.3544,14.6095,25.4713,-10.6094,15.7119,11.1783,17.4446,-3.1951,15.5653,-2.467,12.4088,-4.4215,13.9011,-0.1605,12.03,12.5396,10.7101,-11.0092,12.6694,0.6374,-0.1938,0.4324,-0.0714,0.1193,-0.0074,0.0266,0.0877,0.0042,0.0235,0.0074,0.0735,0.0204,0.4001,0.3204,-51.0051,19.2457,117.7,43.23,0.9329,20.6284,104.17
de_000063_aug3,accent_dataset_output/audio_augmented/de_000063_aug3.wav,de,1,austrian,unknown,unknown,der excentrische gentleman hatte dabei seine kaltblütigkeit und pünktlichkeit in erstaunlichem grade,10148,10.0,16000,True,degraded_codec,0.111415,0.165751,711.6,741.37,1237.4,0.4174,0.287025,0.459146,0.214003,0.030226,0.009599,-223.5785,129.2304,76.403,55.7882,-12.7953,39.051,20.7832,30.4477,-5.328,19.1472,-7.0327,14.6287,-9.4516,12.9264,-20.6725,13.6375,-10.6143,15.3632,4.8557,10.7092,-4.8745,10.1775,-4.6034,11.469,1.9577,9.7363,0.9209,0.1553,0.1728,0.0643,-0.1214,-0.0853,-0.0932,-0.0588,-0.1219,-0.0254,-0.0466,-0.0363,-0.0384,0.3596,0.3171,-44.8899,17.7374,197.47,27.66,0.7508,18.3108,93.75
it_000125_aug1,accent_dataset_output/audio_augmented/it_000125_aug1.wav,it,1,napolitain,unknown,unknown,e così tutta tre rimasero contenti promettendo f uno all altro d acquetarsi ed in maniera alcuna non,6001,10.0,16000,True,noise_ambient,0.130945,0.212764,302.95,282.02,421.3,0.4522,0.774542,0.208264,0.011455,0.004793,0.000945,-235.5273,51.4986,47.2763,37.0452,8.82,19.9951,1.114,21.2595,-13.6824,11.9917,-16.6248,12.0064,-15.1124,8.8136,-21.0756,11.0184,-19.8542,10.4361,-18.76,8.0334,-20.746,8.8498,-18.188,8.4528,-14.6991,7.4688,-0.0386,-0.0689,-0.0271,-0.005,-0.0001,0.0036,-0.0018,-0.0046,0.0079,0.0249,0.0216,0.0199,0.0191,0.3593,0.3621,-50.6437,11.5326,227.8,37.69,0.7923,19.5579,170.45
it_000009,accent_dataset_output/audio_original/it_000009.wav,it,1,romain,unknown,unknown,ma noi vi vendiamo a contanti la favola di cassandrino sì come noi comperata l'abbiamo e perciò che ,6001,10.0,16000,False,original,0.137713,0.051813,456.13,392.57,746.2,0.4071,0.530346,0.336034,0.123277,0.009971,0.000371,-287.8636,133.2478,109.2616,59.8936,-13.2717,41.0917,25.9672,33.8265,-12.3418,22.7013,-2.3169,15.3909,9.1223,10.5768,-9.0646,14.9615,-1.0475,10.5135,0.1218,10.2264,-0.4532,9.3087,-2.3272,9.2662,-0.4395,8.7371,1.1299,0.4875,0.0479,0.2834,-0.1735,-0.1201,0.0335,-0.18,-0.0687,-0.02,-0.1154,-0.0981,-0.0355,0.3277,0.3478,-54.0943,20.9645,212.29,84.93,0.8658,19.3218,89.29
it_000019_aug3,accent_dataset_output/audio_augmented/it_000019_aug3.wav,it,1,romain,unknown,unknown,la povera doralice desiderosa divedere più avanti il suo diletto sposo pospose l'amore del fanciullo,6001,10.0,16000,True,degraded_codec,0.152128,0.081751,316.79,251.84,449.3,0.3861,0.642658,0.317323,0.036479,0.003368,0.000171,-290.6705,113.4533,109.3736,56.9758,9.1314,31.4057,39.2044,32.3093,-10.6294,19.246,-0.7648,18.1513,3.2864,12.0578,-11.8571,14.8,-3.6098,11.5289,-5.3451,9.7522,-6.1177,8.5463,-2.4105,9.8861,-4.2307,7.6793,1.1277,0.5692,-0.0464,0.0643,-0.0376,-0.0377,-0.0077,-0.0951,-0.0608,-0.0627,-0.0399,-0.0075,-0.04,0.2894,0.3366,-55.6937,19.4097,216.4,38.25,0.853,18.9744,187.5
es_000121_aug1,accent_dataset_output/audio_augmented/es_000121_aug1.wav,es,1,castillan,unknown,unknown,primer punto ahora segundo vds traen cuatro personas de su propia servidumbre que según he oído van ,8882,10.0,16000,True,noise_ambient,0.18927,0.229239,810.65,1541.99,1001.4,0.3514,0.439363,0.361022,0.12261,0.016154,0.060849,-149.49,76.228,61.2127,53.6403,22.4207,30.952,7.6932,26.9837,5.7147,16.5321,-9.558,15.283,4.2028,13.6028,-7.7464,10.4851,-9.0674,11.5009,-10.4621,10.8054,-7.9665,8.2184,0.6161,10.0702,-11.2532,7.804,0.1186,0.1001,0.0453,0.0583,0.0303,-0.0194,-0.0089,0.0111,0.0001,-0.0401,-0.0056,-0.0019,-0.0418,0.4193,0.3356,-43.2175,13.1445,153.69,42.93,0.6102,17.3255,78.12
it_000026,accent_dataset_output/audio_original/it_000026.wav,it,0,roumain,unknown,unknown,ma la moglie contrastando col marito con giuramento affermava sé aver veduto con gli occhi propi gra,6001,10.0,16000,False,original,0.127549,0.047457,317.01,273.94,436.1,0.3832,0.696577,0.255346,0.043975,0.003974,0.000128,-287.5972,108.1276,122.4609,50.9434,1.2374,33.5938,27.9939,26.4554,-7.8708,21.1452,1.0882,16.8067,8.2986,10.3979,-8.5738,15.142,1.4233,11.8051,0.943,10.4239,-4.493,10.1491,-4.6552,11.3376,-3.2064,8.5686,0.9763,0.4582,-0.2576,-0.0452,-0.0401,-0.0904,-0.082,-0.0264,0.0329,0.0106,-0.0463,-0.0751,-0.0079,0.3142,0.3458,-55.0279,19.2672,199.48,65.57,0.8914,19.2011,110.29
fr_000027_aug3,accent_dataset_output/audio_augmented/fr_000027_aug3.wav,fr,1,québec,unknown,unknown,ainsi il envoya un de ses gardes avec ordre d'apporter la tête de jean dans un bassin et ce garde ét,10065,10.0,16000,True,degraded_codec,0.117346,0.248864,602.62,1041.91,721.6,0.2549,0.52552,0.343712,0.068796,0.019174,0.042799,-124.3091,53.9266,48.5761,41.6913,15.3359,18.1701,13.6661,19.8046,4.8109,13.2725,5.1535,11.2861,-6.9061,11.3288,-2.7215,8.78,-0.575,7.2209,-4.6298,10.4149,-0.3335,7.5393,-1.3305,6.3096,-1.6898,6.5747,0.0617,-0.0254,0.0108,-0.0105,-0.0689,0.0164,-0.0333,0.0214,0.0292,-0.0125,0.0178,-0.0182,0.0069,0.4993,0.3291,-34.7135,9.9094,106.02,18.1,0.853,15.3913,110.29
nl_000043_aug2,accent_dataset_output/audio_augmented/nl_000043_aug2.wav,nl,0,unknown,unknown,unknown,vaarwel ik wensch u van harte geduld en onderwerping maar wie op aarde kan my die laffe poets gespee,2450,10.0,16000,True,pitch_time_shift,0.082404,0.132307,481.85,454.03,576.0,0.5039,0.295616,0.650842,0.031601,0.01913,0.002811,-312.5989,127.8535,87.8538,52.7576,0.7321,27.811,28.2763,23.4481,-1.4381,16.5403,-8.7477,14.5182,-25.2039,16.0872,-6.7143,11.0409,-10.7785,10.3839,-6.0159,11.2895,-1.5467,9.5683,-4.7339,9.2486,-2.8733,9.6042,-0.0905,0.2953,0.1596,-0.0137,-0.061,0.0808,-0.0543,-0.0287,-0.0905,-0.0789,0.0203,0.0286,0.0173,0.3788,0.3083,-53.4383,17.4652,141.49,32.64,0.6645,19.3188,170.45
de_000141_aug2,accent_dataset_output/audio_augmented/de_000141_aug2.wav,de,0,eastern_european,unknown,unknown,doch ehe sie gingen sprach er zu den soldaten meine freunde sie bekommen tausend pfund wenn wir die ,10148,10.0,16000,True,pitch_time_shift,0.116639,0.115554,534.58,546.66,773.6,0.4833,0.419093,0.437968,0.127551,0.01094,0.004449,-276.6399,147.5807,76.6801,44.9846,2.4402,34.239,19.0955,28.843,-6.973,21.2115,1.3331,13.4663,-4.6596,14.9495,-18.7681,18.9876,-5.6179,14.7989,0.8066,9.9977,-3.5125,8.4958,-5.319,10.71,1.9994,8.2726,-0.5664,-0.2857,-0.0341,-0.0468,-0.0243,-0.0417,-0.0107,0.0053,-0.0519,-0.0352,0.0099,0.0125,-0.0057,0.3741,0.3436,-52.6305,19.2206,186.67,58.7,0.7987,18.142,89.29
de_000109_aug2,accent_dataset_output/audio_augmented/de_000109_aug2.wav,de,1,bavarian,unknown,unknown,jetzt aber seitdem er mit voller dampfkraft durch indien fuhr war ein umschwung in seinem geiste vor,10148,10.0,16000,True,pitch_time_shift,0.115637,0.183532,583.08,660.62,891.0,0.4051,0.275513,0.548348,0.154688,0.014072,0.00738,-225.3665,111.1814,75.9155,57.2679,-8.4061,38.7722,11.2285,27.7825,-12.7972,21.3906,1.33,14.318,-7.4752,13.3051,-18.1476,16.6008,-2.8173,15.9587,-3.0765,9.58,-11.1452,12.8778,-5.7162,10.2187,4.792,8.0455,-0.7419,-0.1537,0.4526,-0.0216,0.128,0.0979,-0.0358,-0.0141,-0.0441,0.0446,0.0147,0.0548,0.0194,0.3392,0.3172,-46.9516,16.7383,214.69,44.36,0.7476,19.2964,187.5
de_000011_aug1,accent_dataset_output/audio_augmented/de_000011_aug1.wav,de,1,austrian,unknown,unknown,und wann können sie abfahren in einer stunde soviel bedarf's noch um lebensmittel zu kaufen und sege,10148,10.0,16000,True,noise_ambient,0.076367,0.342783,945.99,1261.57,1312.8,0.1866,0.250394,0.374762,0.283852,0.046892,0.044094,-127.9989,35.937,21.1287,24.9351,4.4713,15.9602,1.0934,17.5441,-2.0651,9.4522,-2.2186,8.2099,-2.4927,6.7481,-5.7784,7.4335,-6.2361,7.6816,-4.2352,7.116,-5.136,6.4184,-4.0483,5.6325,-2.3,4.6788,0.0514,0.0097,-0.003,0.0108,-0.0032,-0.0001,0.0114,0.0055,-0.0142,-0.0297,-0.0116,-0.0165,0.0177,0.5239,0.3416,-36.8126,6.8386,166.99,52.4,0.6709,14.714,125.0
nl_000004_aug1,accent_dataset_output/audio_augmented/nl_000004_aug1.wav,nl,1,unknown,unknown,unknown,maar nog is het my onbegrijpelijk vervolgde zy na een oogenblik stilte dat gy my nooit iets verteld ,2450,10.0,16000,True,noise_ambient,0.075558,0.143951,570.35,528.57,690.2,0.4031,0.086336,0.807214,0.076323,0.024407,0.00572,-264.8876,97.638,86.281,51.2622,1.7403,31.8652,28.3271,25.4641,-14.7115,21.252,-14.6774,14.6014,-22.7323,14.9958,-6.0442,10.8022,-20.609,11.5911,-8.6991,11.1143,-7.951,9.3036,-9.8446,8.0558,1.7237,8.3993,-0.0274,-0.1308,0.2778,-0.032,0.0524,0.0028,-0.0516,-0.0157,-0.0392,-0.0346,-0.0243,0.0186,0.008,0.3533,0.3025,-50.0261,15.3451,190.57,127.19,0.4728,17.9334,93.75
it_000111_aug1,accent_dataset_output/audio_augmented/it_000111_aug1.wav,it,1,milanais,unknown,unknown,era nell acqua gelato né in maniera alcuna mover si poteva il quale veduto il giovane disse deh legg,6001,10.0,16000,True,noise_ambient,0.080503,0.308089,698.27,1471.54,519.3,0.2718,0.659396,0.239346,0.029499,0.018057,0.053702,-174.5739,41.8562,23.9604,30.4619,18.1231,16.9622,1.802,16.2858,3.1768,9.8307,-5.3512,10.3896,-0.8493,7.1347,-6.7558,9.0637,-3.6612,7.3355,-5.7517,7.2335,-5.4789,6.6845,-2.8133,5.6507,-3.9499,5.4014,0.8612,0.0703,-0.0512,-0.0279,-0.0231,-0.1121,0.0302,0.0347,0.0048,-0.0844,-0.0139,0.0243,-0.0856,0.4539,0.3665,-42.2989,8.0976,213.27,39.95,0.6326,15.342,104.17
pt_000045,accent_dataset_output/audio_original/pt_000045.wav,pt,1,porto,unknown,unknown,murmurando umas desculpas a criada penetrou no gabinete trazendo um candieiro acceso emilia emilia a,12249,10.0,16000,False,original,0.130542,0.16582,856.18,1053.25,1749.8,0.3969,0.263969,0.531774,0.059296,0.131986,0.012976,-273.8181,157.7136,52.7462,63.8546,2.6091,36.7627,28.8027,31.1208,-17.0784,29.7991,-7.209,19.2311,-8.9997,17.6963,-11.6041,17.4729,-6.4831,15.0104,-1.6611,13.3895,-5.1768,12.6124,-4.7302,20.0534,4.5648,13.37,0.1483,0.3392,-0.0232,-0.0533,0.005,0.0289,0.0498,-0.0043,0.025,0.0129,-0.0945,-0.0509,0.004,0.3263,0.3128,-52.3244,19.9915,242.2,149.5,0.8722,18.7252,104.17
pl_000080,accent_dataset_output/audio_original/pl_000080.wav,pl,1,unknown,unknown,unknown,nieskończenie pięknieżto przecie patrzać na świat z góry widzieć rzek kręty i miast położenie gmachó,6892,10.0,16000,False,original,0.146231,0.128382,488.46,642.45,571.8,0.3234,0.395564,0.533326,0.02762,0.036053,0.007438,-210.5091,128.5422,98.0742,61.0546,14.8075,35.1172,56.7367,37.1549,-11.0137,22.3154,-25.5086,21.1477,-11.5469,17.5975,-3.7429,15.7136,-16.7976,12.9037,-4.1867,11.5908,-13.3322,8.978,-1.9228,8.7981,-1.1102,9.8416,1.3045,0.3103,-0.0361,0.3854,0.0347,-0.1349,0.1088,-0.0527,0.0259,-0.0268,-0.0369,0.047,-0.0887,0.3571,0.3091,-45.8256,18.9108,156.76,26.64,0.5463,18.3112,93.75
pt_000056_aug3,accent_dataset_output/audio_augmented/pt_000056_aug3.wav,pt,1,bresilien,unknown,unknown,e a falta de homogeneidade será talvez a maicr causa deste desequilibrio desta instabilidade o juiz ,12249,10.0,16000,True,degraded_codec,0.096937,0.178026,878.55,905.88,1361.4,0.3991,0.188487,0.472683,0.234046,0.090916,0.013868,-265.7092,150.3,51.8895,50.5825,-2.4597,46.4704,30.6155,42.5802,-19.7265,28.5862,-9.9483,18.5577,-7.1071,15.3602,-3.3073,13.0956,-10.6553,14.8608,-3.605,10.2674,-3.7733,10.8828,-6.141,16.4315,3.4401,11.5566,0.0429,0.0248,0.0219,0.043,0.0217,0.0142,0.0124,0.0177,0.0125,-0.0052,0.0089,0.0137,-0.01,0.352,0.3167,-49.724,19.0467,216.83,97.29,0.77,18.5352,125.0
it_000036_aug1,accent_dataset_output/audio_augmented/it_000036_aug1.wav,it,1,napolitain,unknown,unknown,ma il soldano s affaticò in vano perciò che la damigella disse non pensate signor mio con vostre fin,6001,10.0,16000,True,noise_ambient,0.079821,0.32344,1338.59,2219.18,1830.5,0.3123,0.464484,0.278232,0.109702,0.014751,0.132829,-189.1809,57.3672,24.9664,36.48,18.7998,21.143,-3.1738,22.7419,3.2589,12.4354,-5.7786,12.8199,1.3102,9.6481,-9.3706,10.8142,-2.3592,7.2492,-6.252,8.4241,-5.1405,7.4372,-3.133,6.3759,-4.8688,6.4338,0.1282,0.1078,0.0831,0.0251,0.0033,0.0261,0.0052,-0.0435,-0.0193,-0.0173,-0.0091,-0.0135,-0.0382,0.433,0.3573,-41.6699,9.4745,227.3,57.69,0.6965,15.5882,117.19
fr_000059,accent_dataset_output/audio_original/fr_000059.wav,fr,1,québec,unknown,unknown,mais comme ils ne pouvaient le lui présenter à cause de la foule ils découvrirent le toit de la mais,10065,10.0,16000,False,original,0.145152,0.0699,325.99,486.07,395.6,0.4138,0.612287,0.350714,0.016124,0.016448,0.004427,-266.1231,158.2306,95.3045,55.277,3.7392,25.9616,51.6546,35.8073,-0.5388,17.2013,12.3264,15.4692,-6.9407,15.8725,-2.8467,14.3971,2.4521,9.7424,-11.2828,16.8348,-2.9689,10.8256,0.8391,7.7864,-8.0315,12.0392,1.0513,0.0624,-0.0312,0.1853,-0.0306,-0.0158,-0.0586,-0.0294,-0.0414,-0.0399,-0.0474,0.007,-0.0321,0.4408,0.3245,-51.9482,20.7261,115.63,20.41,0.7636,17.86,117.19
pl_000089_aug1,accent_dataset_output/audio_augmented/pl_000089_aug1.wav,pl,0,unknown,unknown,unknown,kto co opuścił a kto zaś przyczynił kto był mniej winny kto bardziej zawinił dopiero kiedy przyszło ,6892,10.0,16000,True,noise_ambient,0.168321,0.208645,479.78,502.9,579.8,0.3426,0.16168,0.800828,0.015771,0.016151,0.005571,-158.8758,61.7927,44.5814,46.4158,9.5363,20.4348,12.7806,28.6954,-27.281,14.9734,-30.266,15.9343,-24.177,11.9938,-26.3782,13.1865,-25.1437,10.3732,-15.8925,9.1555,-18.8809,8.8567,-14.854,8.4517,-10.8151,8.2098,0.5708,0.315,0.0192,0.2074,-0.0709,-0.1292,-0.0504,-0.0169,-0.0406,-0.0152,0.0142,0.0039,0.012,0.3861,0.3465,-42.1198,12.253,154.08,27.79,0.6102,20.2619,156.25
pt_000018_aug3,accent_dataset_output/audio_augmented/pt_000018_aug3.wav,pt,0,angolais,unknown,unknown,bravo applaudiu maciel está ahi a explicação do triumpho e do prestigio do nosso maracajá e o repres,12249,10.0,16000,True,degraded_codec,0.113523,0.294436,903.37,1106.06,1117.2,0.1825,0.211169,0.406717,0.294582,0.046739,0.040794,-102.9223,30.8143,30.9068,18.4327,-8.348,13.7394,16.3879,17.1078,-16.3243,14.0319,11.984,9.0354,-15.8333,8.8548,11.6684,5.8248,-17.2775,7.0961,9.5283,8.0602,-14.5072,5.0788,9.2488,7.2216,-14.6533,6.9029,-0.0071,-0.0007,-0.0848,-0.0469,-0.0058,-0.0071,0.0201,0.0247,-0.0071,-0.0155,-0.0126,-0.0145,-0.035,0.4871,0.3431,-36.3189,6.6903,226.67,94.53,0.655,19.8549,170.45
pl_000120_aug1,accent_dataset_output/audio_augmented/pl_000120_aug1.wav,pl,1,unknown,unknown,unknown,kotki kocięta kto chciał to zabijał zrazy się bardzo broniły walecznie nic nie pomogły nakoniec pazu,6892,10.0,16000,True,noise_ambient,0.225583,0.246589,584.42,733.55,630.3,0.2506,0.180811,0.739125,0.038297,0.028344,0.013422,-83.5848,42.5928,24.5156,37.8956,-4.253,17.7235,-8.1847,20.6257,-28.4711,13.0388,-36.8368,15.4855,-32.3019,10.2591,-32.2269,11.1398,-33.2596,11.3008,-20.2912,8.7521,-21.3183,7.0757,-20.6594,7.2687,-11.456,6.3001,0.0036,-0.026,-0.0,-0.009,-0.0084,-0.016,-0.0094,-0.0042,0.0193,0.0182,-0.0162,-0.0053,0.0122,0.4197,0.3391,-38.638,10.2215,151.9,41.28,0.393,19.5195,81.52
es_000054_aug2,accent_dataset_output/audio_augmented/es_000054_aug2.wav,es,1,castillan,unknown,unknown,ni una rama se movía ni el brillo del cañón de un sólo mosquete denunciaba la presencia de nuestros ,8882,10.0,16000,True,pitch_time_shift,0.131924,0.159407,648.35,1387.69,752.2,0.2484,0.553884,0.311192,0.079809,0.015226,0.039886,-212.0344,111.9113,101.6277,54.37,30.0588,44.1417,19.6847,32.5214,1.6293,21.3711,-22.7798,21.4319,20.0552,17.9649,-8.999,17.7619,3.4907,16.2463,-15.0284,14.8116,-5.3385,10.239,-12.9529,10.839,2.9609,9.5219,0.3283,0.2097,-0.1702,0.136,0.0036,0.0436,-0.0599,0.004,0.0438,0.05,0.0697,-0.0739,-0.0031,0.3332,0.3093,-45.6897,17.8791,123.52,31.96,0.8371,21.8009,117.19
nl_000066_aug1,accent_dataset_output/audio_augmented/nl_000066_aug1.wav,nl,0,unknown,unknown,unknown,ik heb hem tot het aanhouden dier korrespondentie verleid toen hy er reeds geheel van wilde afzien e,2450,10.0,16000,True,noise_ambient,0.07111,0.284527,524.43,772.33,521.3,0.2673,0.266135,0.673533,0.026153,0.019757,0.014421,-180.6407,39.2533,30.2298,34.26,10.3806,17.5815,6.2057,15.551,-8.4634,11.0973,-13.9198,11.7355,-14.6567,9.0383,-16.3083,9.3128,-16.0583,8.6531,-12.2659,7.5085,-10.6133,5.9654,-8.2825,5.0814,-7.5642,4.1362,0.3027,0.3339,0.1414,0.088,0.1358,0.0474,0.0025,-0.0208,-0.0607,-0.05,-0.0304,-0.0028,0.0024,0.4998,0.3278,-41.1311,8.3461,130.49,35.0,0.6677,18.2777,104.17
fr_000075_aug3,accent_dataset_output/audio_augmented/fr_000075_aug3.wav,fr,1,lyon,unknown,unknown,et lorsqu'il semait une partie de la semence tomba le long du chemin et les oiseaux du ciel étant ve,10065,10.0,16000,True,degraded_codec,0.118769,0.12577,321.63,363.43,461.8,0.2993,0.63155,0.328846,0.027448,0.011851,0.000306,-200.659,38.9846,143.4469,35.456,-62.3777,15.706,57.9365,18.6461,-7.7617,14.2058,-1.5202,10.9465,5.8167,8.444,-10.0563,8.3823,3.707,6.5918,-9.168,8.9152,0.244,8.5264,-3.699,5.8408,-2.5296,6.1848,-0.0024,0.0142,-0.009,-0.0213,-0.0013,-0.0192,-0.0294,-0.0156,0.0153,0.0133,-0.0085,-0.009,0.0081,0.4897,0.3348,-45.1313,17.5517,115.04,24.55,0.7029,21.7244,110.29
de_000134_aug1,accent_dataset_output/audio_augmented/de_000134_aug1.wav,de,0,eastern_european,unknown,unknown,er machte regelmäßig die fahrten von brindisi nach bombay durch den suez canal und war einer der sch,10148,10.0,16000,True,noise_ambient,0.115041,0.247102,569.51,786.46,751.6,0.3084,0.37737,0.483521,0.108112,0.016986,0.014012,-168.5592,52.8508,29.0043,40.2284,-10.3644,25.6952,-11.3791,23.8322,-21.3049,13.2043,-21.1333,10.928,-22.4019,9.4142,-32.1898,11.138,-26.5602,10.2891,-17.6652,10.2691,-21.3499,8.6043,-18.7422,7.5751,-13.6549,6.4979,0.6214,0.3365,-0.0021,0.2227,-0.0499,-0.0516,-0.0135,-0.0667,-0.0395,-0.0069,0.0105,-0.0177,0.0176,0.3606,0.3453,-40.0529,11.3835,199.44,26.58,0.8147,20.0538,133.93
it_000033_aug2,accent_dataset_output/audio_augmented/it_000033_aug2.wav,it,1,milanais,unknown,unknown,carlo che ancora non sapeva che egli paresse un etiopo stava tutto sospeso ma poscia che chiaramente,6001,10.0,16000,True,pitch_time_shift,0.076928,0.151348,638.75,1139.9,839.5,0.4388,0.504307,0.323644,0.13062,0.014002,0.027418,-321.0423,168.2621,57.3204,58.7396,27.2293,34.4153,3.9749,30.1721,5.1885,17.0466,-8.9836,18.9931,5.5362,13.4468,-20.0922,18.1648,1.3206,11.4456,-4.8678,9.2863,-9.0211,10.6535,-5.0306,9.8157,-3.7645,8.8348,-0.0098,-0.0138,-0.0137,-0.0137,-0.0136,-0.0135,-0.0134,-0.0132,-0.0131,-0.0129,-0.0127,-0.0125,-0.0122,0.2814,0.3287,-50.2428,20.7227,209.83,32.69,0.754,17.9197,81.52
es_000111_aug1,accent_dataset_output/audio_augmented/es_000111_aug1.wav,es,1,andalou,unknown,unknown,exploraba cada acre de terreno de su superficie subía veinte veces á la cumbre de aquel elevado mont,8882,10.0,16000,True,noise_ambient,0.023342,0.39269,2765.89,1069.89,4051.7,0.097,0.000108,0.008193,0.23217,0.601523,0.158006,-281.0506,30.5956,-84.5463,24.9798,-119.7254,13.394,12.7326,16.6756,-58.6338,9.1776,-3.8531,9.8613,-44.1513,7.6302,2.5521,6.9791,-31.5852,9.0754,-5.3838,8.6373,-19.816,6.9685,0.0397,6.4259,-16.6964,7.3851,0.1792,0.084,0.1031,0.069,0.0817,-0.0415,-0.0035,-0.0057,-0.0027,-0.0499,0.0152,0.0134,0.0201,0.5545,0.2766,-32.0866,14.4224,2067.95,17.25,0.0351,23.5384,117.19
pl_000112_aug1,accent_dataset_output/audio_augmented/pl_000112_aug1.wav,pl,0,unknown,unknown,unknown,westchnął gryzomir wtem postrzegł zdaleka domek od ziemi mało co wzniesiony ostrzy apetyt wietrzy al,6892,10.0,16000,True,noise_ambient,0.166352,0.248395,494.41,762.02,610.4,0.2448,0.386839,0.56031,0.019555,0.018321,0.014974,-104.4982,41.0351,36.502,39.8747,15.9,17.1836,4.9573,17.7268,-12.5858,14.0897,-19.731,14.0929,-18.5123,8.9132,-15.4589,8.0468,-17.3461,7.4625,-12.9613,6.7347,-11.2809,4.9655,-10.4159,5.2015,-9.6517,5.307,0.1983,0.1859,0.1365,0.1221,0.073,-0.035,-0.0601,-0.0528,-0.0375,-0.0097,-0.002,0.0077,-0.0132,0.4466,0.3396,-39.3127,9.6313,136.55,22.91,0.7125,18.7793,208.33
